StockCode,TimePeriod,AvgQuantity,AvgUnitPrice,AvgRevenue,TotalQuantity,TotalRevenue,Description
22742,11,3.923076923076923,3.1684615384615387,11.791538461538464,51,153.29000000000002,MAKE YOUR OWN PLAYTIME CARD KIT
22742,12,2.6666666666666665,3.707333333333333,9.002666666666668,40,135.04000000000002,MAKE YOUR OWN PLAYTIME CARD KIT
22743,1,2.1052631578947367,4.507894736842106,8.547368421052632,40,162.4,MAKE YOUR OWN FLOWERPOWER CARD KIT
22743,2,2.9375,4.1925,9.908125000000002,47,158.53000000000003,MAKE YOUR OWN FLOWERPOWER CARD KIT
22743,3,8.083333333333334,3.39,22.719166666666666,97,272.63,MAKE YOUR OWN FLOWERPOWER CARD KIT
22743,4,6.8,3.491333333333334,19.537333333333333,102,293.06,MAKE YOUR OWN FLOWERPOWER CARD KIT
22743,5,4.0,3.5811111111111114,12.431111111111113,36,111.88000000000001,MAKE YOUR OWN FLOWERPOWER CARD KIT
22743,6,3.7142857142857144,3.5585714285714287,11.76857142857143,52,164.76000000000002,MAKE YOUR OWN FLOWERPOWER CARD KIT
22743,7,3.5625,3.8375000000000004,11.396875000000001,57,182.35000000000002,MAKE YOUR OWN FLOWERPOWER CARD KIT
22743,8,1.0,3.355714285714286,3.355714285714286,7,23.490000000000002,MAKE YOUR OWN FLOWERPOWER CARD KIT
22743,9,3.8823529411764706,3.9523529411764704,12.455294117647059,66,211.74,MAKE YOUR OWN FLOWERPOWER CARD KIT
22743,10,3.2857142857142856,3.5585714285714287,10.91,46,152.74,MAKE YOUR OWN FLOWERPOWER CARD KIT
22743,11,3.409090909090909,3.8536363636363635,10.960454545454546,75,241.13000000000002,MAKE YOUR OWN FLOWERPOWER CARD KIT
22743,12,2.2222222222222223,4.0018518518518515,8.133333333333335,60,219.60000000000002,MAKE YOUR OWN FLOWERPOWER CARD KIT
22744,1,2.9523809523809526,3.513809523809524,9.97809523809524,62,209.54000000000002,MAKE YOUR OWN MONSOON CARD KIT
22744,2,7.0,3.6366666666666667,19.77,84,237.24,MAKE YOUR OWN MONSOON CARD KIT
22744,3,4.428571428571429,3.355714285714286,13.47,31,94.29,MAKE YOUR OWN MONSOON CARD KIT
22744,4,4.666666666666667,3.2655555555555558,14.082222222222224,84,253.48000000000005,MAKE YOUR OWN MONSOON CARD KIT
22744,5,5.375,3.305,16.211250000000003,43,129.69000000000003,MAKE YOUR OWN MONSOON CARD KIT
22744,6,3.2666666666666666,3.5180000000000002,10.204666666666668,49,153.07000000000002,MAKE YOUR OWN MONSOON CARD KIT
22744,7,4.875,3.305,14.736250000000002,39,117.89000000000001,MAKE YOUR OWN MONSOON CARD KIT
22744,8,3.5,2.9500000000000006,10.325000000000001,21,61.95000000000001,MAKE YOUR OWN MONSOON CARD KIT
22744,9,5.285714285714286,3.355714285714286,15.998571428571429,37,111.99000000000001,MAKE YOUR OWN MONSOON CARD KIT
22744,10,4.2727272727272725,3.208181818181818,12.862727272727273,47,141.49,MAKE YOUR OWN MONSOON CARD KIT
22744,11,3.1538461538461537,3.1684615384615387,9.522307692307693,41,123.79,MAKE YOUR OWN MONSOON CARD KIT
22744,12,2.888888888888889,3.4759259259259263,9.04814814814815,78,244.3,MAKE YOUR OWN MONSOON CARD KIT
22745,1,2.6142857142857143,2.479714285714286,6.141,183,429.87,POPPY'S PLAYHOUSE BEDROOM 
22745,2,3.0952380952380953,2.6714285714285717,7.32904761904762,65,153.91000000000003,POPPY'S PLAYHOUSE BEDROOM 
22745,3,6.6923076923076925,2.246538461538462,13.633076923076924,174,354.46000000000004,POPPY'S PLAYHOUSE BEDROOM 
22745,4,7.190476190476191,2.4402380952380955,17.705238095238094,302,743.62,POPPY'S PLAYHOUSE BEDROOM 
22745,5,7.411764705882353,2.604117647058824,15.440000000000001,126,262.48,POPPY'S PLAYHOUSE BEDROOM 
22745,6,5.545454545454546,2.56969696969697,11.72969696969697,183,387.08000000000004,POPPY'S PLAYHOUSE BEDROOM 
22745,7,4.8125,2.3537500000000002,10.360000000000001,77,165.76000000000002,POPPY'S PLAYHOUSE BEDROOM 
22745,8,3.5,2.529333333333333,7.7793333333333345,105,233.38000000000002,POPPY'S PLAYHOUSE BEDROOM 
22745,9,7.461538461538462,2.572307692307692,15.900000000000002,194,413.40000000000003,POPPY'S PLAYHOUSE BEDROOM 
22745,10,4.241379310344827,2.4210344827586208,9.367931034482758,123,271.67,POPPY'S PLAYHOUSE BEDROOM 
22745,11,4.7555555555555555,2.3597777777777775,10.408222222222223,214,468.37000000000006,POPPY'S PLAYHOUSE BEDROOM 
22745,12,3.9523809523809526,2.800793650793651,11.215873015873017,249,706.6,POPPY'S PLAYHOUSE BEDROOM 
22746,1,2.6,2.4223636363636367,5.935818181818182,143,326.47,POPPY'S PLAYHOUSE LIVINGROOM 
22746,2,3.388888888888889,2.575,7.591666666666667,61,136.65,POPPY'S PLAYHOUSE LIVINGROOM 
22746,3,6.95,2.35,14.107500000000002,139,282.15000000000003,POPPY'S PLAYHOUSE LIVINGROOM 
22746,4,6.742857142857143,2.6002857142857145,16.377714285714287,236,573.22,POPPY'S PLAYHOUSE LIVINGROOM 
22746,5,3.909090909090909,2.424545454545455,8.533636363636363,43,93.87,POPPY'S PLAYHOUSE LIVINGROOM 
22746,6,6.583333333333333,2.25875,13.369166666666667,158,320.86,POPPY'S PLAYHOUSE LIVINGROOM 
22746,7,5.235294117647059,2.3388235294117647,11.23294117647059,89,190.96,POPPY'S PLAYHOUSE LIVINGROOM 
22746,8,3.45,2.3625,7.5075,69,150.15,POPPY'S PLAYHOUSE LIVINGROOM 
22746,9,4.291666666666667,2.5375,9.59875,103,230.37000000000003,POPPY'S PLAYHOUSE LIVINGROOM 
22746,10,3.8,2.464,8.445500000000001,76,168.91000000000003,POPPY'S PLAYHOUSE LIVINGROOM 
22746,11,4.818181818181818,2.4796969696969695,10.656969696969696,159,351.68,POPPY'S PLAYHOUSE LIVINGROOM 
22746,12,3.217391304347826,2.8471739130434783,7.706086956521739,148,354.48,POPPY'S PLAYHOUSE LIVINGROOM 
22747,1,2.413793103448276,2.2455172413793103,5.214482758620691,70,151.22000000000003,POPPY'S PLAYHOUSE BATHROOM
22747,2,3.090909090909091,2.3927272727272726,6.783636363636364,34,74.62,POPPY'S PLAYHOUSE BATHROOM
22747,3,6.05,2.4515000000000002,12.319,121,246.38000000000002,POPPY'S PLAYHOUSE BATHROOM
22747,4,6.08,2.5428,13.386000000000001,152,334.65000000000003,POPPY'S PLAYHOUSE BATHROOM
22747,5,3.25,2.3975,7.27125,26,58.17,POPPY'S PLAYHOUSE BATHROOM
22747,6,7.944444444444445,2.6033333333333335,16.48,143,296.64,POPPY'S PLAYHOUSE BATHROOM
22747,7,4.5,2.4383333333333335,9.788333333333334,54,117.46000000000001,POPPY'S PLAYHOUSE BATHROOM
22747,8,3.2,2.3146666666666667,6.934666666666668,48,104.02000000000001,POPPY'S PLAYHOUSE BATHROOM
22747,9,3.769230769230769,2.686923076923077,8.776923076923078,49,114.10000000000001,POPPY'S PLAYHOUSE BATHROOM
22747,10,4.071428571428571,2.475,8.925,57,124.95000000000002,POPPY'S PLAYHOUSE BATHROOM
22747,11,4.36,2.2428,9.298800000000002,109,232.47000000000003,POPPY'S PLAYHOUSE BATHROOM
22747,12,2.28125,2.75625,5.5846875,73,178.71,POPPY'S PLAYHOUSE BATHROOM
22748,1,2.823529411764706,2.559411764705882,6.643529411764707,192,451.76000000000005,POPPY'S PLAYHOUSE KITCHEN
22748,2,4.714285714285714,2.257142857142857,10.113809523809525,99,212.39000000000001,POPPY'S PLAYHOUSE KITCHEN
22748,3,7.4411764705882355,2.3241176470588236,14.98294117647059,253,509.42,POPPY'S PLAYHOUSE KITCHEN
22748,4,8.027027027027026,2.367027027027027,20.311081081081085,297,751.5100000000001,POPPY'S PLAYHOUSE KITCHEN
22748,5,3.923076923076923,2.503846153846154,8.642307692307693,51,112.35000000000001,POPPY'S PLAYHOUSE KITCHEN
22748,6,6.161290322580645,2.4961290322580645,12.92451612903226,191,400.66,POPPY'S PLAYHOUSE KITCHEN
22748,7,5.0476190476190474,2.1966666666666668,10.696666666666667,106,224.63000000000002,POPPY'S PLAYHOUSE KITCHEN
22748,8,4.166666666666667,2.4383333333333335,9.156,125,274.68,POPPY'S PLAYHOUSE KITCHEN
22748,9,5.12,2.4724,11.172,128,279.3,POPPY'S PLAYHOUSE KITCHEN
22748,10,3.9696969696969697,2.4690909090909092,8.766969696969698,131,289.31,POPPY'S PLAYHOUSE KITCHEN
22748,11,4.8936170212765955,2.4097872340425535,10.715957446808511,230,503.65000000000003,POPPY'S PLAYHOUSE KITCHEN
22748,12,4.085714285714285,2.6317142857142857,11.397285714285715,286,797.8100000000001,POPPY'S PLAYHOUSE KITCHEN
22749,1,4.019230769230769,4.264038461538461,15.48403846153846,209,805.17,FELTCRAFT PRINCESS CHARLOTTE DOLL
22749,2,2.6956521739130435,4.731739130434782,11.090434782608696,62,255.08,FELTCRAFT PRINCESS CHARLOTTE DOLL
22749,3,5.2272727272727275,4.070909090909091,19.154090909090908,115,421.39,FELTCRAFT PRINCESS CHARLOTTE DOLL
22749,4,9.533333333333333,3.8496666666666663,33.56966666666667,286,1007.09,FELTCRAFT PRINCESS CHARLOTTE DOLL
22749,5,3.375,4.21375,13.12,81,314.88,FELTCRAFT PRINCESS CHARLOTTE DOLL
22749,6,4.346153846153846,3.878846153846154,15.918846153846154,113,413.89,FELTCRAFT PRINCESS CHARLOTTE DOLL
22749,7,5.421052631578948,3.926315789473684,20.591052631578947,103,391.23,FELTCRAFT PRINCESS CHARLOTTE DOLL
22749,8,5.818181818181818,3.733636363636364,21.032727272727275,128,462.72,FELTCRAFT PRINCESS CHARLOTTE DOLL
22749,9,4.882352941176471,4.0667647058823535,18.12794117647059,166,616.35,FELTCRAFT PRINCESS CHARLOTTE DOLL
22749,10,5.333333333333333,3.931025641025641,19.747179487179487,208,770.14,FELTCRAFT PRINCESS CHARLOTTE DOLL
22749,11,5.816901408450704,3.8240845070422536,21.00521126760563,413,1491.37,FELTCRAFT PRINCESS CHARLOTTE DOLL
22749,12,4.525,4.232374999999999,22.743125,362,1819.4499999999998,FELTCRAFT PRINCESS CHARLOTTE DOLL
22750,1,4.116279069767442,4.011627906976744,15.30418604651163,177,658.08,FELTCRAFT PRINCESS LOLA DOLL
22750,2,2.423076923076923,4.326923076923077,9.663461538461538,63,251.25,FELTCRAFT PRINCESS LOLA DOLL
22750,3,6.066666666666666,4.220666666666667,22.092666666666666,91,331.39,FELTCRAFT PRINCESS LOLA DOLL
22750,4,9.88888888888889,3.723333333333333,34.52333333333333,267,932.13,FELTCRAFT PRINCESS LOLA DOLL
22750,5,3.3333333333333335,3.75,12.5,50,187.5,FELTCRAFT PRINCESS LOLA DOLL
22750,6,5.55,3.9174999999999995,20.319499999999998,111,406.39,FELTCRAFT PRINCESS LOLA DOLL
22750,7,6.066666666666666,4.220666666666667,23.329333333333334,91,349.94,FELTCRAFT PRINCESS LOLA DOLL
22750,8,7.6,3.9733333333333336,27.595333333333333,114,413.93,FELTCRAFT PRINCESS LOLA DOLL
22750,9,4.892857142857143,3.8825,18.48071428571429,137,517.46,FELTCRAFT PRINCESS LOLA DOLL
22750,10,5.5,3.895652173913043,20.035,253,921.61,FELTCRAFT PRINCESS LOLA DOLL
22750,11,4.65625,4.0753125,17.39421875,298,1113.23,FELTCRAFT PRINCESS LOLA DOLL
22750,12,3.3444444444444446,4.203444444444444,13.489777777777777,301,1214.08,FELTCRAFT PRINCESS LOLA DOLL
22751,1,4.703703703703703,4.3100000000000005,17.715555555555554,127,478.32,FELTCRAFT PRINCESS OLIVIA DOLL
22751,2,2.5,4.919375,10.544375,40,168.71,FELTCRAFT PRINCESS OLIVIA DOLL
22751,3,7.0,4.338333333333334,25.42833333333333,84,305.14,FELTCRAFT PRINCESS OLIVIA DOLL
22751,4,8.105263157894736,3.7310526315789474,28.575789473684214,154,542.94,FELTCRAFT PRINCESS OLIVIA DOLL
22751,5,3.25,3.75,12.1875,26,97.5,FELTCRAFT PRINCESS OLIVIA DOLL
22751,6,10.0,3.698571428571429,35.03142857142857,70,245.22,FELTCRAFT PRINCESS OLIVIA DOLL
22751,7,6.583333333333333,4.6475,25.102500000000003,79,301.23,FELTCRAFT PRINCESS OLIVIA DOLL
22751,8,7.0,4.029166666666667,25.11916666666667,84,301.43,FELTCRAFT PRINCESS OLIVIA DOLL
22751,9,3.473684210526316,3.9452631578947366,13.221578947368421,66,251.21,FELTCRAFT PRINCESS OLIVIA DOLL
22751,10,14.0,3.8531034482758617,49.05275862068965,406,1422.53,FELTCRAFT PRINCESS OLIVIA DOLL
22751,11,4.372549019607843,4.099607843137255,16.482745098039217,223,840.62,FELTCRAFT PRINCESS OLIVIA DOLL
22751,12,2.5076923076923077,4.492,10.202923076923078,163,663.19,FELTCRAFT PRINCESS OLIVIA DOLL
22752,1,6.670886075949367,9.97,54.953417721518996,527,4341.320000000001,SET 7 BABUSHKA NESTING BOXES
22752,2,4.0,9.464782608695652,33.00608695652174,92,759.14,SET 7 BABUSHKA NESTING BOXES
22752,3,2.5625,9.51625,22.7975,41,364.76,SET 7 BABUSHKA NESTING BOXES
22752,4,3.3333333333333335,9.807777777777778,28.723333333333333,60,517.02,SET 7 BABUSHKA NESTING BOXES
22752,5,1.8181818181818181,10.347727272727273,17.302272727272726,40,380.65,SET 7 BABUSHKA NESTING BOXES
22752,6,5.107142857142857,9.860714285714286,42.96714285714285,143,1203.08,SET 7 BABUSHKA NESTING BOXES
22752,7,2.3333333333333335,9.8375,21.057083333333335,56,505.37,SET 7 BABUSHKA NESTING BOXES
22752,8,3.2,8.409714285714285,26.401142857142855,112,924.04,SET 7 BABUSHKA NESTING BOXES
22752,9,2.8333333333333335,8.951666666666666,24.535,51,441.63,SET 7 BABUSHKA NESTING BOXES
22752,10,4.857142857142857,10.411071428571429,40.58607142857143,136,1136.41,SET 7 BABUSHKA NESTING BOXES
22752,11,3.0,11.274137931034483,27.880344827586207,87,808.53,SET 7 BABUSHKA NESTING BOXES
22752,12,5.333333333333333,10.42625,45.78895833333333,256,2197.87,SET 7 BABUSHKA NESTING BOXES
22753,1,2.625,1.103125,2.6615625,84,85.17,SMALL YELLOW BABUSHKA NOTEBOOK 
22753,2,5.416666666666667,1.0525,5.009166666666666,65,60.10999999999999,SMALL YELLOW BABUSHKA NOTEBOOK 
22753,3,4.5,0.85,3.8249999999999993,45,38.24999999999999,SMALL YELLOW BABUSHKA NOTEBOOK 
22753,4,6.142857142857143,0.9614285714285714,5.332857142857143,43,37.33,SMALL YELLOW BABUSHKA NOTEBOOK 
22753,5,4.214285714285714,0.9057142857142857,3.6378571428571425,59,50.92999999999999,SMALL YELLOW BABUSHKA NOTEBOOK 
22753,6,8.727272727272727,1.050909090909091,6.850909090909091,96,75.36,SMALL YELLOW BABUSHKA NOTEBOOK 
22753,7,3.7142857142857144,0.9614285714285714,3.2685714285714282,26,22.88,SMALL YELLOW BABUSHKA NOTEBOOK 
22753,8,3.8125,1.045,3.435625,61,54.97,SMALL YELLOW BABUSHKA NOTEBOOK 
22753,9,5.375,0.9475,4.66625,43,37.33,SMALL YELLOW BABUSHKA NOTEBOOK 
22753,10,3.625,1.1425,3.5687499999999996,29,28.549999999999997,SMALL YELLOW BABUSHKA NOTEBOOK 
22753,11,1.8,1.058,1.946,27,29.189999999999998,SMALL YELLOW BABUSHKA NOTEBOOK 
22753,12,3.549019607843137,1.0845098039215686,3.414313725490196,181,174.13,SMALL YELLOW BABUSHKA NOTEBOOK 
22754,1,3.342857142857143,1.22,3.674285714285714,117,128.6,SMALL RED BABUSHKA NOTEBOOK 
22754,2,4.5,1.0,4.025625,72,64.41,SMALL RED BABUSHKA NOTEBOOK 
22754,3,11.166666666666666,0.9041666666666667,9.491666666666665,134,113.89999999999999,SMALL RED BABUSHKA NOTEBOOK 
22754,4,6.666666666666667,0.85,5.666666666666667,40,34.0,SMALL RED BABUSHKA NOTEBOOK 
22754,5,10.933333333333334,0.8413333333333333,8.669333333333332,164,130.04,SMALL RED BABUSHKA NOTEBOOK 
22754,6,21.333333333333332,0.9691666666666666,15.988333333333332,256,191.85999999999999,SMALL RED BABUSHKA NOTEBOOK 
22754,7,3.1538461538461537,1.15,2.980769230769231,41,38.75,SMALL RED BABUSHKA NOTEBOOK 
22754,8,4.933333333333334,1.006,4.401333333333333,74,66.02,SMALL RED BABUSHKA NOTEBOOK 
22754,9,5.2,0.9279999999999999,4.497999999999999,52,44.98,SMALL RED BABUSHKA NOTEBOOK 
22754,10,6.0,1.0171428571428571,5.434285714285714,84,76.08,SMALL RED BABUSHKA NOTEBOOK 
22754,11,3.1923076923076925,1.06,3.0734615384615385,83,79.91,SMALL RED BABUSHKA NOTEBOOK 
22754,12,3.793103448275862,1.1749999999999998,3.869655172413793,220,224.44,SMALL RED BABUSHKA NOTEBOOK 
22755,1,2.945945945945946,1.1783783783783783,2.9637837837837835,109,109.66,SMALL PURPLE BABUSHKA NOTEBOOK 
22755,2,4.6923076923076925,0.9723076923076923,4.173076923076923,61,54.25,SMALL PURPLE BABUSHKA NOTEBOOK 
22755,3,11.636363636363637,0.9090909090909091,10.032727272727273,128,110.36,SMALL PURPLE BABUSHKA NOTEBOOK 
22755,4,7.3,1.0059999999999998,6.439,73,64.39,SMALL PURPLE BABUSHKA NOTEBOOK 
22755,5,12.6,0.8933333333333333,9.93,189,148.95,SMALL PURPLE BABUSHKA NOTEBOOK 
22755,6,10.466666666666667,0.9973333333333333,8.480666666666666,157,127.21,SMALL PURPLE BABUSHKA NOTEBOOK 
22755,7,5.0,1.058,4.457999999999999,75,66.86999999999999,SMALL PURPLE BABUSHKA NOTEBOOK 
22755,8,5.733333333333333,1.006,6.225333333333333,86,93.38,SMALL PURPLE BABUSHKA NOTEBOOK 
22755,9,3.5833333333333335,0.98,3.1758333333333333,43,38.11,SMALL PURPLE BABUSHKA NOTEBOOK 
22755,10,4.2,1.084,3.96,42,39.6,SMALL PURPLE BABUSHKA NOTEBOOK 
22755,11,2.130434782608696,1.0534782608695652,2.0143478260869565,49,46.33,SMALL PURPLE BABUSHKA NOTEBOOK 
22755,12,4.533333333333333,1.0955555555555554,3.9226666666666663,204,176.51999999999998,SMALL PURPLE BABUSHKA NOTEBOOK 
22756,1,2.4,1.502,3.2520000000000002,36,48.78,LARGE YELLOW BABUSHKA NOTEBOOK 
22756,2,10.5,1.7037499999999999,13.57875,84,108.63,LARGE YELLOW BABUSHKA NOTEBOOK 
22756,3,2.2,1.25,2.75,11,13.75,LARGE YELLOW BABUSHKA NOTEBOOK 
22756,4,1.3333333333333333,1.6533333333333333,2.07,4,6.21,LARGE YELLOW BABUSHKA NOTEBOOK 
22756,5,6.0,1.422857142857143,7.672857142857143,42,53.71,LARGE YELLOW BABUSHKA NOTEBOOK 
22756,6,12.0,1.25,15.0,36,45.0,LARGE YELLOW BABUSHKA NOTEBOOK 
22756,7,4.428571428571429,1.422857142857143,5.881428571428572,31,41.17,LARGE YELLOW BABUSHKA NOTEBOOK 
22756,8,2.4,1.613,4.089,24,40.89,LARGE YELLOW BABUSHKA NOTEBOOK 
22756,9,8.285714285714286,1.3957142857142857,9.552857142857144,58,66.87,LARGE YELLOW BABUSHKA NOTEBOOK 
22756,10,2.0,1.734,2.984,10,14.92,LARGE YELLOW BABUSHKA NOTEBOOK 
22756,11,1.5454545454545454,1.69,2.811818181818182,17,30.93,LARGE YELLOW BABUSHKA NOTEBOOK 
22756,12,3.9444444444444446,1.7877777777777777,5.602777777777778,71,100.85,LARGE YELLOW BABUSHKA NOTEBOOK 
22757,1,2.185185185185185,2.09,4.411481481481481,59,119.10999999999999,LARGE RED BABUSHKA NOTEBOOK 
22757,2,12.0,1.7439999999999998,15.872,120,158.72,LARGE RED BABUSHKA NOTEBOOK 
22757,3,13.375,1.3775,15.160000000000002,107,121.28000000000002,LARGE RED BABUSHKA NOTEBOOK 
22757,4,2.0,1.6533333333333333,2.9033333333333338,6,8.71,LARGE RED BABUSHKA NOTEBOOK 
22757,5,8.555555555555555,1.25,10.694444444444445,77,96.25,LARGE RED BABUSHKA NOTEBOOK 
22757,6,5.4,1.492,6.992,27,34.96,LARGE RED BABUSHKA NOTEBOOK 
22757,7,5.833333333333333,1.6533333333333333,7.896666666666667,35,47.38,LARGE RED BABUSHKA NOTEBOOK 
22757,8,4.777777777777778,1.518888888888889,7.047777777777778,43,63.43,LARGE RED BABUSHKA NOTEBOOK 
22757,9,13.571428571428571,1.2228571428571429,15.987142857142857,95,111.91,LARGE RED BABUSHKA NOTEBOOK 
22757,10,6.0,1.7685714285714285,8.018571428571429,42,56.13,LARGE RED BABUSHKA NOTEBOOK 
22757,11,2.3076923076923075,1.7153846153846155,3.443076923076923,30,44.76,LARGE RED BABUSHKA NOTEBOOK 
22757,12,3.3846153846153846,1.761923076923077,5.161538461538461,88,134.2,LARGE RED BABUSHKA NOTEBOOK 
22758,1,2.107142857142857,1.7449999999999999,3.308928571428571,59,92.64999999999999,LARGE PURPLE BABUSHKA NOTEBOOK  
22758,2,10.076923076923077,1.4361538461538463,12.782307692307693,131,166.17000000000002,LARGE PURPLE BABUSHKA NOTEBOOK  
22758,3,2.5833333333333335,1.5525,3.5316666666666667,31,42.38,LARGE PURPLE BABUSHKA NOTEBOOK  
22758,4,3.8,1.734,5.234,19,26.17,LARGE PURPLE BABUSHKA NOTEBOOK  
22758,5,4.428571428571429,1.5957142857142856,5.881428571428572,31,41.17,LARGE PURPLE BABUSHKA NOTEBOOK  
22758,6,4.833333333333333,1.8549999999999998,6.646666666666667,58,79.76,LARGE PURPLE BABUSHKA NOTEBOOK  
22758,7,4.2727272727272725,1.36,5.450909090909091,47,59.96,LARGE PURPLE BABUSHKA NOTEBOOK  
22758,8,5.6,1.25,7.0,28,35.0,LARGE PURPLE BABUSHKA NOTEBOOK  
22758,9,13.6,1.454,15.418000000000001,68,77.09,LARGE PURPLE BABUSHKA NOTEBOOK  
22758,10,3.6,1.734,4.984,36,49.84,LARGE PURPLE BABUSHKA NOTEBOOK  
22758,11,2.5625,1.7037499999999999,3.88375,41,62.14,LARGE PURPLE BABUSHKA NOTEBOOK  
22758,12,5.285714285714286,1.8747619047619046,6.82,111,143.22,LARGE PURPLE BABUSHKA NOTEBOOK  
22759,1,4.898305084745763,2.25864406779661,10.082033898305083,289,594.8399999999999,SET OF 3 NOTEBOOKS IN PARCEL
22759,2,9.413793103448276,2.0437931034482757,15.271379310344825,273,442.86999999999995,SET OF 3 NOTEBOOKS IN PARCEL
22759,3,11.515151515151516,1.793030303030303,18.71636363636363,380,617.6399999999999,SET OF 3 NOTEBOOKS IN PARCEL
22759,4,14.444444444444445,2.024074074074074,24.418518518518518,390,659.3,SET OF 3 NOTEBOOKS IN PARCEL
22759,5,9.791666666666666,1.8549999999999998,16.36125,235,392.66999999999996,SET OF 3 NOTEBOOKS IN PARCEL
22759,6,11.551724137931034,1.925862068965517,18.850689655172413,335,546.67,SET OF 3 NOTEBOOKS IN PARCEL
22759,7,13.88,1.962,21.7596,347,543.99,SET OF 3 NOTEBOOKS IN PARCEL
22759,8,4.75,2.3333333333333335,8.657499999999999,114,207.77999999999997,SET OF 3 NOTEBOOKS IN PARCEL
22759,9,11.5,1.8869230769230767,18.182692307692307,299,472.74999999999994,SET OF 3 NOTEBOOKS IN PARCEL
22759,10,12.628571428571428,2.107142857142857,21.286285714285714,442,745.02,SET OF 3 NOTEBOOKS IN PARCEL
22759,11,22.0,1.9687692307692308,35.05446153846154,1430,2278.54,SET OF 3 NOTEBOOKS IN PARCEL
22759,12,14.46031746031746,2.1287301587301584,24.474126984126983,911,1541.87,SET OF 3 NOTEBOOKS IN PARCEL
22760,1,1.8,17.845999999999997,29.32,18,293.2,"TRAY, BREAKFAST IN BED"
22760,2,7.0,13.584999999999999,79.28499999999998,42,475.7099999999999,"TRAY, BREAKFAST IN BED"
22760,3,2.0,14.642727272727273,25.756363636363634,22,283.32,"TRAY, BREAKFAST IN BED"
22760,4,1.8333333333333333,12.450000000000001,21.575,11,129.45,"TRAY, BREAKFAST IN BED"
22760,5,2.4166666666666665,14.785000000000002,33.865,29,406.38,"TRAY, BREAKFAST IN BED"
22760,6,3.125,12.525,38.49375,25,307.95,"TRAY, BREAKFAST IN BED"
22760,7,2.0,15.8025,28.5525,24,342.63,"TRAY, BREAKFAST IN BED"
22760,8,8.0,15.8025,105.05250000000001,32,420.21000000000004,"TRAY, BREAKFAST IN BED"
22760,9,1.8,13.971,24.171,18,241.71,"TRAY, BREAKFAST IN BED"
22760,10,54.0,10.95,591.3,54,591.3,"TRAY, BREAKFAST IN BED"
22761,1,2.0,23.95,45.9,6,137.7,CHEST 7 DRAWER MA CAMPAGNE
22761,2,1.25,24.95,31.1875,5,124.75,CHEST 7 DRAWER MA CAMPAGNE
22761,3,1.0,24.95,24.95,3,74.85,CHEST 7 DRAWER MA CAMPAGNE
22761,5,1.0,24.95,24.95,2,49.9,CHEST 7 DRAWER MA CAMPAGNE
22761,6,1.0,49.13,49.13,1,49.13,CHEST 7 DRAWER MA CAMPAGNE
22761,7,1.5,24.95,37.425,6,149.7,CHEST 7 DRAWER MA CAMPAGNE
22761,8,1.0,24.95,24.95,1,24.95,CHEST 7 DRAWER MA CAMPAGNE
22761,9,1.0,24.95,24.95,1,24.95,CHEST 7 DRAWER MA CAMPAGNE
22761,10,1.0,24.95,24.95,1,24.95,CHEST 7 DRAWER MA CAMPAGNE
22761,11,2.0,23.95,46.9,6,140.7,CHEST 7 DRAWER MA CAMPAGNE
22761,12,1.5,23.45,34.425,3,68.85,CHEST 7 DRAWER MA CAMPAGNE
22762,1,2.5555555555555554,19.407777777777778,39.24111111111111,23,353.17,CUPBOARD 3 DRAWER MA CAMPAGNE
22762,2,1.5,16.824285714285715,23.199285714285715,21,324.79,CUPBOARD 3 DRAWER MA CAMPAGNE
22762,3,1.0,23.482,23.482,5,117.41,CUPBOARD 3 DRAWER MA CAMPAGNE
22762,4,1.7272727272727273,18.62818181818182,28.10090909090909,19,309.11,CUPBOARD 3 DRAWER MA CAMPAGNE
22762,5,1.2222222222222223,16.529999999999998,19.85222222222222,11,178.67,CUPBOARD 3 DRAWER MA CAMPAGNE
22762,6,1.2222222222222223,18.11,21.432222222222222,11,192.89,CUPBOARD 3 DRAWER MA CAMPAGNE
22762,7,1.3333333333333333,20.176666666666666,25.646666666666665,16,307.76,CUPBOARD 3 DRAWER MA CAMPAGNE
22762,8,1.1111111111111112,18.11,19.77111111111111,10,177.94,CUPBOARD 3 DRAWER MA CAMPAGNE
22762,9,2.3333333333333335,16.953333333333333,34.32,14,205.92,CUPBOARD 3 DRAWER MA CAMPAGNE
22762,10,1.2222222222222223,14.949999999999998,18.272222222222222,11,164.45,CUPBOARD 3 DRAWER MA CAMPAGNE
22762,11,1.2222222222222223,16.285555555555554,19.36333333333333,11,174.26999999999998,CUPBOARD 3 DRAWER MA CAMPAGNE
22762,12,1.625,14.674999999999999,23.74375,13,189.95,CUPBOARD 3 DRAWER MA CAMPAGNE
22763,1,1.3636363636363635,12.794545454545453,16.41272727272727,15,180.54,KEY CABINET MA CAMPAGNE
22763,2,2.3333333333333335,10.663333333333332,22.60083333333333,28,271.21,KEY CABINET MA CAMPAGNE
22763,3,1.75,9.95,17.412499999999998,7,69.64999999999999,KEY CABINET MA CAMPAGNE
22763,4,1.8461538461538463,10.719999999999999,19.139230769230767,24,248.80999999999997,KEY CABINET MA CAMPAGNE
22763,5,2.0,9.95,19.9,10,99.5,KEY CABINET MA CAMPAGNE
22763,6,2.5,9.95,24.875,15,149.25,KEY CABINET MA CAMPAGNE
